Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
49,2.0,0.0,235.0,9.0,26.0,1410.0,0.0,135.5581695168249,135.5581695168249,0.0,188.36762595176697,,,,,,,,,,,,,,,,60.77410890511034,42.2122077864986,134.11215484013215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,268.0,10.0,33.0,1443.0,0.0,173.19871717182264,173.19871717182264,0.0,191.33306646347046,,,,,,,,,,,,,,,,93.77431394286194,54.405223950530846,170.27443925095918,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,295.0,11.0,27.0,1470.0,0.0,103.13232090291758,103.13232090291758,0.0,193.65875339508057,,,,,,,,,,,,,,,,47.13659567766831,29.94550825973259,101.96159441403458,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,320.0,12.0,25.0,1495.0,0.0,126.00798434821573,126.00798434821573,0.0,195.8188202381134,,,,,,,,,,,,,,,,58.07744032573962,39.775430245756155,124.68072906914145,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,343.0,13.0,23.0,1518.0,0.0,96.58965060470715,96.58965060470715,0.0,197.89571857452393,,,,,,,,,,,,,,,,47.054951166948165,28.180761121985622,95.60298971758498,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,362.0,14.0,19.0,1537.0,0.0,82.35950550305648,82.35950550305648,0.0,199.75185704231262,,,,,,,,,,,,,,,,40.34830607282416,26.335909538411627,81.67456224992276,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,383.0,15.0,21.0,1558.0,0.0,79.30937177305324,79.30937177305324,0.0,201.60029697418213,,,,,,,,,,,,,,,,34.70821666662529,25.053827349541116,78.65915838143559,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,404.0,16.0,21.0,1579.0,0.0,53.711616487149,53.711616487149,0.0,203.50014853477478,,,,,,,,,,,,,,,,23.816778600748087,17.177727337355485,53.26472886539868,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,426.0,17.0,22.0,1601.0,0.0,85.20317375123294,85.20317375123294,0.0,205.41725373268127,,,,,,,,,,,,,,,,40.50647084056861,27.81924126361374,84.39642782056102,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,496.0,18.0,70.0,1671.0,0.0,678.0247804103651,678.0247804103651,0.0,210.62632584571838,,,,,,,,,,,,,,,,403.5826212010005,210.3021305484804,650.4244213476427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,516.0,19.0,20.0,1691.0,0.0,84.6065961119318,84.6065961119318,0.0,212.60480427742004,,,,,,,,,,,,,,,,35.855188769746036,28.623237961532062,83.97346580233925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,544.0,20.0,28.0,1719.0,0.0,129.57987840330094,129.57987840330094,0.0,215.0366837978363,,,,,,,,,,,,,,,,60.634159145221574,39.667028510388896,128.01013207931408,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,34.0,1.0,34.0,1753.0,0.0,148.38172316173743,148.38172316173743,0.0,248.89501810073853,,,,,,,,,,,,,,,,76.42501292362088,51.591060407068454,145.92920192425862,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,71.0,2.0,37.0,1790.0,0.0,237.12922819310762,237.12922819310762,0.0,251.84623742103577,,,,,,,,,,,,,,,,126.41437229104407,75.63731275271695,232.6845809993384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,104.0,3.0,33.0,1823.0,0.0,173.70265750728538,173.70265750728538,0.0,254.5751178264618,,,,,,,,,,,,,,,,87.12042461924676,55.293321217816334,170.99868217702726,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,121.0,4.0,17.0,1840.0,0.0,81.44956927780639,81.44956927780639,0.0,256.2921440601349,,,,,,,,,,,,,,,,37.23988639285096,25.119751912140284,80.89738859772567,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,141.0,5.0,20.0,1860.0,0.0,76.80037077784893,76.80037077784893,0.0,258.095064163208,,,,,,,,,,,,,,,,34.377310383313194,23.112713964755354,76.18901358376645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,176.0,6.0,35.0,1895.0,0.0,198.96839415662654,198.96839415662654,0.0,261.15105724334717,,,,,,,,,,,,,,,,100.85624017626768,61.46355148567684,195.63405981026747,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,202.0,7.0,26.0,1921.0,0.0,100.85777479107382,100.85777479107382,0.0,263.40298533439636,,,,,,,,,,,,,,,,52.94757018334744,34.68265275300864,99.58071868499178,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,245.0,8.0,43.0,1964.0,0.0,351.7542658184588,351.7542658184588,0.0,266.7151119709015,,,,,,,,,,,,,,,,196.79271516130368,109.57570518138253,343.635814881404,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,278.0,9.0,33.0,1997.0,0.0,154.41817199248993,154.41817199248993,0.0,269.4493887424469,,,,,,,,,,,,,,,,79.5685147576262,51.36946613932286,151.9443553608492,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,326.0,10.0,48.0,2045.0,0.0,229.43041026622495,229.43041026622495,0.0,273.1951262950897,,,,,,,,,,,,,,,,114.52709942105348,72.51833460158402,224.1572667607753,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,348.0,11.0,22.0,2067.0,0.0,62.51491350890821,62.51491350890821,0.0,275.12135100364685,,,,,,,,,,,,,,,,25.976998195156032,18.605055379078735,62.005424973588376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,376.0,12.0,28.0,2095.0,0.0,129.22494504531448,129.22494504531448,0.0,277.4467234611511,,,,,,,,,,,,,,,,69.1761852387685,41.77330501728015,127.41542728591489,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,395.0,13.0,19.0,2114.0,0.0,81.73250330548906,81.73250330548906,0.0,279.32481145858765,,,,,,,,,,,,,,,,36.95429465536328,25.531386073126903,81.11148319022742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,411.0,14.0,16.0,2130.0,0.0,59.914023710767054,59.914023710767054,0.0,280.8564438819885,,,,,,,,,,,,,,,,24.699073739598905,18.655566505730153,59.57841694788136,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,476.0,15.0,65.0,2195.0,0.0,573.7702740089392,573.7702740089392,0.0,285.78525614738464,,,,,,,,,,,,,,,,321.56268187623755,182.6774645996196,553.4221218087922,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,497.0,16.0,21.0,2216.0,0.0,74.40254981716521,74.40254981716521,0.0,287.6303975582123,,,,,,,,,,,,,,,,42.79335527808255,23.993366045577652,73.57746682314865,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
